step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
9,CASH_OUT,48611.59,C1259338578,75336,26724.41,C715907650,1582942.82,1424757.05,0,0
9,PAYMENT,7749.95,C1481542604,15509,7759.05,M152579809,0,0,0,0
9,CASH_OUT,102594.31,C1255047052,41401,0,C373328018,50318,152912.31,0,0
9,PAYMENT,14741.15,C2125449452,209074.91,194333.76,M1376988190,0,0,0,0
9,CASH_OUT,255962.29,C448032667,194333.76,0,C505528357,1431539.92,3707964.69,0,0
9,CASH_IN,340.45,C599740766,542,882.45,C26194093,436308.94,212926.67,0,0
9,CASH_OUT,133552.65,C601294189,52561,0,C411227408,107132.36,833290.61,0,0
9,CASH_OUT,448600.11,C1752149717,0,0,C1273939873,1114344.4,4304536.9,0,0
9,CASH_OUT,133309.91,C1369361652,449,0,C814408370,6046,149418.8,0,0
9,PAYMENT,2783.83,C150094392,0,0,M328581670,0,0,0,0
9,CASH_OUT,261537.95,C102358919,101269,0,C994345596,10027,2839337.25,0,0
9,TRANSFER,1210363.66,C566713052,1246,0,C871187751,246,1929064.93,0,0
9,CASH_OUT,135832.4,C993931102,33809,0,C827687674,12450,96235.25,0,0
9,TRANSFER,266010.68,C101142253,238053,0,C1317586615,119540.02,213735.55,0,0
9,TRANSFER,2858417.43,C1319783501,30739,0,C1561600039,0,2442224.28,0,0
9,CASH_IN,141055.33,C1428221694,30947,172002.33,C1786959028,0,0,0,0
9,CASH_OUT,25488.58,C523136987,183022.1,157533.52,C877955378,441372.82,0,0,0
9,CASH_OUT,211457.18,C593636085,157533.52,0,C551545010,1245588.77,2080308.26,0,0
9,PAYMENT,1450.81,C1068946160,279483,278032.19,M1832094950,0,0,0,0
9,PAYMENT,9274.04,C26175020,5080,0,M856211818,0,0,0,0
9,PAYMENT,23420.22,C975221929,37477,14056.78,M1267030967,0,0,0,0
9,PAYMENT,22560.97,C834796269,0,0,M1152871982,0,0,0,0
9,CASH_OUT,138237.01,C2064457709,0,0,C1192983708,343616.38,269484.02,0,0
9,CASH_IN,93940.81,C448048088,160,94100.81,C799134055,595758.27,634215.67,0,0
9,CASH_IN,368821.31,C614218993,202193.89,571015.19,C873535354,71539,0,0,0
9,PAYMENT,5708.27,C1537601618,571015.19,565306.93,M1212448444,0,0,0,0
9,CASH_OUT,314444.59,C2006054407,33044,0,C1244762702,0,666060.23,0,0
9,TRANSFER,848528.71,C850343856,52915,0,C1938841087,0,909733.61,0,0
9,PAYMENT,24342.76,C1190950615,0,0,M757485866,0,0,0,0
9,PAYMENT,23475.54,C1442822983,228,0,M514196735,0,0,0,0
9,PAYMENT,2568.11,C994677554,16543,13974.89,M620313200,0,0,0,0
9,TRANSFER,1656661.93,C217356331,367269.38,0,C1994035663,2373561.17,4155392.54,0,0
9,PAYMENT,28383.14,C584836278,0,0,M1434199004,0,0,0,0
9,CASH_OUT,247239.94,C951822777,30606,0,C782769307,52919,0,0,0
9,CASH_OUT,221277.42,C270949189,882485,661207.58,C1615443145,3071588.22,3902756.96,0,0
9,PAYMENT,13345.45,C1839588259,96304.34,82958.9,M1509121800,0,0,0,0
9,PAYMENT,18908.27,C1021367278,82958.9,64050.62,M515791684,0,0,0,0
9,CASH_OUT,109838.04,C1556351947,63930,0,C514268168,1630253.02,3735377.05,0,0
9,CASH_IN,143835.41,C529273924,12428,156263.41,C1795361899,94,0,0,0
9,PAYMENT,29245.76,C633981944,156263.41,127017.65,M1237438590,0,0,0,0
9,PAYMENT,329.38,C891752670,17383,17053.62,M1249250314,0,0,0,0
9,PAYMENT,9278.24,C562796727,17053.62,7775.37,M1720647384,0,0,0,0
9,PAYMENT,25580.18,C1797436215,7775.37,0,M298775557,0,0,0,0
9,PAYMENT,15645.63,C1828554923,0,0,M2106905554,0,0,0,0
9,PAYMENT,18931.01,C55671900,0,0,M1708777199,0,0,0,0
9,PAYMENT,9947.98,C1700903471,0,0,M1043398418,0,0,0,0
9,PAYMENT,5783,C915134228,0,0,M487479692,0,0,0,0
9,PAYMENT,3808.97,C1976973504,0,0,M1286045959,0,0,0,0
9,PAYMENT,7363.41,C620547312,0,0,M1272001498,0,0,0,0
9,CASH_IN,337119.89,C260375128,30962,368081.89,C1289531757,71054,1140207.61,0,0
9,TRANSFER,160083.59,C2136605974,368081.89,207998.3,C1646031543,189639.8,177657.29,0,0
9,TRANSFER,1164159.77,C1023659329,207998.3,0,C1220911229,2781116.65,3921000.58,0,0
9,CASH_IN,118379.38,C2131650264,57408,175787.38,C836148567,5158,0,0,0
9,PAYMENT,24331.93,C1480473763,11100,0,M2003034119,0,0,0,0
9,CASH_OUT,152665.05,C1411994223,504,0,C1459595964,91059.78,428091.54,0,0
9,CASH_OUT,186310.21,C1478350484,7794,0,C2140532987,18582.57,18076.02,0,0
9,PAYMENT,26807.79,C1911501328,184,0,M426022898,0,0,0,0
9,PAYMENT,6324.76,C121635995,0,0,M836750225,0,0,0,0
9,PAYMENT,12089.73,C958926856,0,0,M80661464,0,0,0,0
9,TRANSFER,4251.08,C53310214,31172,26920.92,C1286533327,137847.26,23253.04,0,0
9,PAYMENT,13170.11,C1289855921,562,0,M892355189,0,0,0,0
9,PAYMENT,15483.01,C1204997888,0,0,M797909439,0,0,0,0
9,PAYMENT,2916.99,C1857221588,7932,5015.01,M1504061341,0,0,0,0
9,CASH_IN,147139.27,C140335462,611182,758321.27,C116589395,433251.76,0,0,0
9,CASH_IN,13987,C1586041611,1377,15364,C1060830840,335338.6,278012.71,0,0
9,PAYMENT,27489.53,C668759901,1494134.12,1466644.59,M1336817396,0,0,0,0
9,CASH_OUT,123404.72,C760922126,1466644.59,1343239.87,C686407577,211223.11,1413709.51,0,0
9,CASH_OUT,199261.3,C1004380133,15445,0,C2016464747,41486,1003499.39,0,0
9,CASH_OUT,76376.58,C2147447132,32177,0,C426784026,0,1674917.08,0,0
9,TRANSFER,18923.96,C1104732609,63781,44857.04,C2055593048,0,18923.96,0,0
9,PAYMENT,854.93,C981013316,5091,4236.07,M1829536089,0,0,0,0
9,CASH_OUT,10310.66,C1769826357,85891,75580.34,C422990138,0,2130595.93,0,0
9,CASH_OUT,17213.55,C1873631794,55524,38310.45,C174505802,0,235453.19,0,0
9,PAYMENT,22912.63,C498894768,20665,0,M347331351,0,0,0,0
9,PAYMENT,19814.16,C369964404,0,0,M326402381,0,0,0,0
9,PAYMENT,14286.09,C1787561364,0,0,M1626144945,0,0,0,0
9,CASH_IN,232734.08,C523517773,424905.95,657640.02,C977214343,70654,0,0,0
9,PAYMENT,25622.36,C687713039,657640.02,632017.66,M576174881,0,0,0,0
9,CASH_OUT,8788.93,C716689234,31053,22264.07,C2010551794,0,10570.99,0,0
9,TRANSFER,629934.17,C348603166,14462,0,C1906029492,0,2188356.88,0,0
9,PAYMENT,4791.96,C1361524570,0,0,M1320550636,0,0,0,0
9,PAYMENT,34731.38,C1517263671,0,0,M1956576471,0,0,0,0
9,CASH_IN,208519.58,C476809465,222264.03,430783.61,C130777353,229794.54,21274.96,0,0
9,PAYMENT,14789.5,C1646549752,430783.61,415994.11,M1152701352,0,0,0,0
9,PAYMENT,12184.19,C1196423085,415994.11,403809.91,M119772157,0,0,0,0
9,CASH_IN,300852.58,C1192295035,21157,322009.58,C943512909,101056.8,0,0,0
9,PAYMENT,18775.41,C626743458,638371.63,619596.22,M496050491,0,0,0,0
9,TRANSFER,38780.5,C104264975,619596.22,580815.72,C1369695156,5952834.88,5605668.91,0,0
9,TRANSFER,1176657.49,C1186268304,580815.72,0,C221954683,2254744.84,3867574.59,0,0
9,CASH_OUT,368088.38,C961858220,42091,0,C1246134024,1268132.69,1475263.15,0,0
9,TRANSFER,22884.81,C769178692,351419,328534.19,C1864238657,11532,34416.81,0,0
9,CASH_OUT,192315.79,C477608573,9973,0,C1899357328,179747,0,0,0
9,CASH_OUT,113542.81,C1921563879,995560.81,882018,C881679971,9002.24,213362.59,0,0
9,PAYMENT,14257.94,C1838549424,882018,867760.07,M96776922,0,0,0,0
9,PAYMENT,25561.67,C608261197,540,0,M328838054,0,0,0,0
9,CASH_IN,106198.09,C1310718956,104733,210931.09,C1247448175,0,0,0,0
9,CASH_IN,42483.74,C1861075607,46722,89205.74,C1973561066,2372618.24,2662748.66,0,0
9,CASH_OUT,187628.79,C1084227643,11206,0,C1749540840,119486.66,0,0,0
9,CASH_OUT,288863.99,C515528466,0,0,C1609684527,304681,1283418.15,0,0
9,PAYMENT,25235.25,C801841074,10667,0,M800233894,0,0,0,0
9,PAYMENT,30322.19,C1867773363,8927,0,M589114764,0,0,0,0
9,TRANSFER,629241.12,C1415348434,0,0,C657312979,1508272.97,2358600.11,0,0
9,PAYMENT,915.5,C1863863382,6645,5729.5,M529973867,0,0,0,0
9,PAYMENT,6689.5,C1437461848,2547,0,M1707588911,0,0,0,0
9,PAYMENT,40656.94,C1217406781,161724,121067.06,M1631330782,0,0,0,0
9,CASH_OUT,7810.49,C1531041676,43905,36094.51,C111490303,17903,0,0,0
9,CASH_OUT,131209.68,C62338830,100796,0,C1552859894,1.03E+07,1.10E+07,0,0
9,PAYMENT,1275.82,C1247232394,8544,7268.18,M1248181199,0,0,0,0
9,CASH_OUT,45076.16,C533588152,147274,102197.84,C1577634882,10273,0,0,0
9,PAYMENT,2663.21,C637055752,395256.46,392593.26,M1439952172,0,0,0,0
9,PAYMENT,7026.4,C848269210,392593.26,385566.85,M1123494235,0,0,0,0
9,CASH_IN,131117.88,C586654462,1194,132311.88,C1755464918,30764,0,0,0
9,TRANSFER,1092497.84,C1745322241,61643,0,C623476050,8533865.75,9668960.95,0,0
9,CASH_IN,267641.85,C649736388,10005,277646.85,C2050019814,5382303.25,5213423.73,0,0
9,CASH_OUT,72026.57,C1568434361,13994,0,C1993311391,0,111178.04,0,0
9,CASH_IN,163446.64,C1115931066,16598,180044.64,C892595593,22787,91309.71,0,0
9,CASH_OUT,338451.67,C374890338,180044.64,0,C618155294,1025119.01,1609864.6,0,0
9,CASH_OUT,150994.55,C1628664189,27024,0,C1825316952,11544,3194557.06,0,0
9,CASH_IN,134280.51,C1595204678,82279,216559.51,C543690176,21515,554462.51,0,0
9,CASH_OUT,153980.36,C54947855,688,0,C527175306,0,228547.83,0,0
9,PAYMENT,25766.37,C1462864970,0,0,M760448840,0,0,0,0
9,TRANSFER,1088222.56,C1436381296,23016,0,C514268168,1740091.06,3735377.05,0,0
9,PAYMENT,14113.44,C1709946052,40855,26741.56,M1046685679,0,0,0,0
9,PAYMENT,2358.42,C255561388,1555,0,M832266699,0,0,0,0
9,PAYMENT,5672.16,C158248616,35145,29472.84,M773172277,0,0,0,0
9,PAYMENT,13754.08,C2106067381,239842,226087.92,M393722614,0,0,0,0
9,CASH_OUT,129651.69,C1796234590,226087.92,96436.23,C1481851679,2027002.79,2511676.69,0,0
9,CASH_OUT,330629.7,C1759981581,96436.23,0,C518953848,3457337.6,4446294.99,0,0
9,CASH_OUT,437739.67,C1436506373,0,0,C19486515,495361,4190284.56,0,0
9,CASH_OUT,402268.74,C2132142410,0,0,C1558550579,839427.73,5066772.93,0,0
9,CASH_OUT,246269.03,C377921883,0,0,C1413033701,1115849.81,1442507.89,0,0
9,CASH_OUT,134220.18,C1202752734,0,0,C1015529677,471644.1,601069.22,0,0
9,CASH_OUT,19193.03,C1757983324,0,0,C664059213,20730,481973.83,0,0
9,CASH_OUT,503077.37,C952584630,0,0,C710987073,634589.17,1027249.69,0,0
9,CASH_OUT,136583.56,C468233100,0,0,C1802045117,161652,419228.44,0,0
9,CASH_OUT,246494.49,C1484587603,0,0,C1571238365,299729.1,796689.94,0,0
9,CASH_OUT,139756.07,C1971978578,0,0,C1920297459,447435.13,555852.19,0,0
9,CASH_OUT,72540.73,C2005036204,0,0,C1503324581,296384,368777.79,0,0
9,CASH_OUT,162090.37,C694689051,0,0,C762290017,243959.61,581540.93,0,0
9,CASH_OUT,81082.44,C431484415,0,0,C1723451287,217409,834507.59,0,0
9,CASH_OUT,86077.69,C1016262410,0,0,C1979563377,1614148.85,2309408.86,0,0
9,CASH_OUT,89983.87,C1477509944,0,0,C1202270544,110004,913244.83,0,0
9,CASH_OUT,36853.46,C838356452,0,0,C31664740,54753,29367.99,0,0
9,CASH_OUT,67906.06,C386303537,0,0,C948144594,151124,0,0,0
9,PAYMENT,5207.88,C1011339620,454219.43,449011.56,M1822362903,0,0,0,0
9,CASH_OUT,20350.29,C536607245,449011.56,428661.26,C471003380,25149.5,0,0,0
9,CASH_OUT,393965.59,C1022349517,428661.26,34695.68,C182908323,560708.98,2965810.52,0,0
9,CASH_OUT,517980.26,C1050802885,34695.68,0,C265845794,2934509.28,3320131.01,0,0
9,CASH_OUT,119583.3,C717406131,0,0,C525141182,206167.47,1435519.32,0,0
9,CASH_OUT,185114.94,C1789465460,0,0,C362585233,2837673.29,4880735.77,0,0
9,CASH_OUT,127361.15,C671276884,0,0,C2135727675,286319.74,168053.92,0,0
9,CASH_OUT,294547.56,C423919427,0,0,C1018394275,1899163.02,4524610.25,0,0
9,CASH_OUT,511767.93,C650405119,0,0,C1359484306,1.12E+07,1.37E+07,0,0
9,CASH_OUT,51640.51,C72675808,0,0,C533474562,2555890.05,2689772.31,0,0
9,CASH_OUT,145124.92,C982677057,0,0,C1659487569,424393.34,2704983.95,0,0
9,CASH_OUT,45691.21,C1484855,0,0,C1606884481,2400281.61,7892113.58,0,0
9,CASH_OUT,68762.19,C91281238,0,0,C601273889,295316.85,1815345.46,0,0
9,CASH_OUT,107791.75,C638119401,0,0,C1588635270,376033.34,1353203.99,0,0
9,CASH_OUT,186575.15,C260159255,0,0,C2051868384,485782.22,157289.51,0,0
9,CASH_OUT,88798.01,C979624384,0,0,C1947785070,202275.33,181806.03,0,0
9,CASH_OUT,70594.64,C967461821,0,0,C119306016,114940,453522.89,0,0
9,CASH_OUT,100845.2,C1487703748,0,0,C1720486997,315723.02,791557.74,0,0
9,CASH_OUT,247203.91,C1511502793,0,0,C920011586,334487.68,815835.58,0,0
9,CASH_OUT,15316.4,C2136941738,0,0,C1622513030,31927,0,0,0
9,CASH_OUT,423791.02,C348352351,0,0,C1529115495,4823748.54,6328556.07,0,0
9,CASH_OUT,79460.22,C673515949,0,0,C861720625,3511751.23,3330857.43,0,0
9,CASH_OUT,217388.47,C1338732187,0,0,C2064311715,329046.49,75061.03,0,0
9,CASH_OUT,277850.23,C1236761020,0,0,C1301616657,428461.45,1038987.88,0,0
9,CASH_OUT,49847.83,C1182879298,0,0,C977990184,3148333.03,4540043.94,0,0
9,CASH_OUT,75976.89,C1181306718,0,0,C1977421716,189059.95,57233.34,0,0
9,CASH_OUT,51538.97,C1380081342,0,0,C1845016798,106389,3434503.58,0,0
9,CASH_OUT,296543.27,C541767635,0,0,C1258662321,1231123.63,2798187.25,0,0
9,CASH_OUT,179287.26,C1828003526,0,0,C1606884481,2445972.81,7892113.58,0,0
9,CASH_OUT,372825.34,C1617608633,0,0,C1201867898,523152,1190776.09,0,0
9,CASH_OUT,333190.68,C547207844,0,0,C1688923359,699541.55,1008509.09,0,0
9,CASH_OUT,336152.72,C1427928395,0,0,C769777975,1088704.47,2081767.31,0,0
9,CASH_OUT,88778.3,C299581952,0,0,C923097742,106722,249870.55,0,0
9,CASH_OUT,427635.24,C620339445,0,0,C779978956,798830,2479019.01,0,0
9,CASH_OUT,22390.47,C1778148948,0,0,C620532131,2450003.29,2459454.8,0,0
9,CASH_OUT,214069.13,C1602019341,0,0,C1539349281,353508,0,0,0
9,CASH_OUT,15098.82,C343700128,0,0,C1566849174,657789.6,475635.97,0,0
9,CASH_OUT,50918.92,C2112587474,0,0,C1426855526,183362.27,166695.84,0,0
9,CASH_OUT,223094.45,C1999602173,0,0,C1644835818,325750.75,1058796.77,0,0
9,CASH_OUT,46535.23,C1332444061,0,0,C1563323185,1760438.34,3357457.94,0,0
9,CASH_OUT,10837.73,C947251618,0,0,C1433052501,511026,0,0,0
9,CASH_OUT,257852.7,C428422504,0,0,C1047595442,328613,165456.46,0,0
9,CASH_OUT,28033.67,C312635341,0,0,C988406186,35833.27,8213691.14,0,0
9,CASH_OUT,16925.36,C100751767,0,0,C1411544406,22253,166001.55,0,0
9,CASH_OUT,13143.79,C288262156,0,0,C1974605682,48324,512927.63,0,0
9,CASH_OUT,134910,C1104989492,0,0,C509657943,406887.29,285023.85,0,0
9,CASH_OUT,74716.65,C1082203845,0,0,C99275333,2132912.55,2128447.26,0,0
9,CASH_OUT,27517.15,C1287662243,0,0,C476441699,297388.84,821741.83,0,0
9,CASH_OUT,148818.8,C692823519,0,0,C940574103,175252.1,20006.12,0,0
9,CASH_OUT,28179.37,C240740527,0,0,C1541125198,49186,0,0,0
9,CASH_OUT,501080.03,C1189488791,0,0,C430297016,959906.7,1469637.58,0,0
9,CASH_OUT,69525.5,C188651482,0,0,C1639708058,218485,811045.1,0,0
9,CASH_OUT,83251.98,C2142223935,0,0,C1665979484,1194641.45,2984214.68,0,0
9,CASH_OUT,186958.08,C980860277,0,0,C1360243494,231908.87,1873883.01,0,0
9,CASH_OUT,15807.28,C1294178364,0,0,C882324675,246597,0,0,0
9,CASH_OUT,50481.57,C853300741,0,0,C67789002,163788.93,0,0,0
9,CASH_OUT,391222.31,C813713447,0,0,C531593626,1081751.08,1729808.41,0,0
9,CASH_OUT,130718.91,C1058195031,0,0,C611621587,6537120.37,7617347.89,0,0
9,CASH_OUT,581042.17,C1856068593,0,0,C1146577120,712955.83,3074943.76,0,0
9,CASH_OUT,81924.4,C1042105438,0,0,C1172814480,1466380.06,1145125.46,0,0
9,CASH_OUT,202143.89,C216982218,0,0,C523154252,518126.02,1270966.83,0,0
9,CASH_OUT,143568.04,C627551614,0,0,C1375588744,227285.76,384286.33,0,0
9,CASH_OUT,267535.11,C1098712304,0,0,C902474572,443098.22,2313560.35,0,0
9,CASH_OUT,131457,C353797941,0,0,C1245250850,436543.72,1183456.48,0,0
9,CASH_OUT,95486.02,C1846923247,0,0,C1918807050,173652.06,86160.47,0,0
9,PAYMENT,26566.35,C1979810574,96742.27,70175.91,M1609712570,0,0,0,0
9,PAYMENT,2354.42,C2122074206,70175.91,67821.49,M1045859017,0,0,0,0
9,CASH_OUT,447736.37,C1152743422,2446,0,C2000319738,64050.62,1166102,0,0
9,PAYMENT,654.45,C160891713,111489,110834.55,M364221589,0,0,0,0
9,CASH_OUT,35310.74,C532628520,1226,0,C1781059427,10352,641016.46,0,0
9,PAYMENT,2938.84,C1885002406,0,0,M1105613543,0,0,0,0
9,CASH_OUT,670182.61,C2026796914,22078,0,C1235151206,1930562.73,3869144.24,0,0
9,TRANSFER,322173.63,C490070599,30997,0,C1300145220,13915,1519661.21,0,0
9,CASH_OUT,189769.9,C991724717,11804,0,C2020576466,0,521913.04,0,0
9,PAYMENT,6792.96,C1209960515,21381,14588.04,M1130365909,0,0,0,0
9,CASH_IN,114854.47,C1911940644,2076,116930.47,C1751070433,60537,0,0,0
9,PAYMENT,10315.47,C781401435,4468,0,M317977690,0,0,0,0
9,PAYMENT,4998.11,C1364075386,31620,26621.89,M257178545,0,0,0,0
9,TRANSFER,1175323.9,C949659365,395,0,C579650071,419,631504.32,0,0
9,PAYMENT,17241.33,C893830280,11703,0,M364078249,0,0,0,0
9,PAYMENT,10252.61,C999574557,218,0,M1448372228,0,0,0,0
9,CASH_OUT,200148.68,C1429570754,42960,0,C124659809,0,49220.51,0,0
9,PAYMENT,27198.52,C1538077921,673,0,M1119907629,0,0,0,0
9,TRANSFER,2514219.76,C924920633,384,0,C542888545,18460,1996858.56,0,0
9,CASH_IN,290334.22,C1321970315,1678192.82,1968527.05,C1873889419,82624,218137.53,0,0
9,PAYMENT,12621.57,C2096334223,1968527.05,1955905.47,M1032528955,0,0,0,0
9,CASH_IN,269456.52,C63813712,497581,767037.52,C174505802,17213.55,235453.19,0,0
9,CASH_OUT,448160.92,C281138512,1442,0,C2024085573,21131,301698.99,0,0
9,PAYMENT,14699.71,C1887364410,784,0,M347123186,0,0,0,0
9,CASH_OUT,649571,C2060552204,253,0,C683891649,651699,6583892.2,0,0
9,CASH_OUT,284210.56,C1680124243,15761,0,C608244342,962,1287543.84,0,0
9,PAYMENT,11255.29,C1668597720,74756.12,63500.84,M1924802937,0,0,0,0
9,PAYMENT,13547.83,C73227978,63500.84,49953.01,M1165099299,0,0,0,0
9,TRANSFER,42077.84,C16598098,75798,33720.16,C1241827956,211682.04,156103.96,0,0
9,CASH_OUT,306314.76,C598688981,33720.16,0,C1324196239,2177197.36,2714800.49,0,0
9,CASH_OUT,114266.31,C1307239780,0,0,C278110204,182907.03,9666020.85,0,0
9,CASH_OUT,291436.79,C407150307,51646,0,C164799505,1175160.98,2076474.43,0,0
9,CASH_OUT,274270.35,C1928435309,39708,0,C2036926986,352230.47,1143959.01,0,0
9,CASH_OUT,146493.32,C723647754,0,0,C686412725,236175.65,3386.25,0,0
9,CASH_OUT,205432.53,C830143695,366351,160918.47,C13627188,186235.36,448356.56,0,0
9,TRANSFER,741573.31,C234217349,8219,0,C1804883318,3260788.24,4059044.27,0,0
9,CASH_OUT,381914.45,C1934193320,130669,0,C1190215254,106153,644221.17,0,0
9,PAYMENT,2740.99,C1470371942,204892.78,202151.79,M828246745,0,0,0,0
9,PAYMENT,4920.42,C309654144,202151.79,197231.37,M714088020,0,0,0,0
9,PAYMENT,20293.54,C1568691272,93494.8,73201.26,M474584547,0,0,0,0
9,CASH_OUT,486082.82,C689738776,73201.26,0,C303246305,686393.45,1467553.42,0,0
9,CASH_OUT,220118.12,C64245201,1228078.57,1007960.45,C840027268,0,852274.79,0,0
9,CASH_OUT,25580.55,C1554607095,1007960.45,982379.9,C1636857554,100391,125971.55,0,0
9,CASH_OUT,137764.86,C211753740,982379.9,844615.03,C1185298063,601898.15,1279818.82,0,0
9,CASH_OUT,213475.33,C1106178771,844615.03,631139.71,C1871196571,623153.5,1655479.19,0,0
9,CASH_OUT,418673.61,C1618318842,631139.71,212466.1,C718497060,785227.84,1081208.14,0,0
9,CASH_OUT,136551.85,C1997843664,212466.1,75914.24,C757493898,1816755.9,2052254.33,0,0
9,CASH_OUT,38342.78,C61316677,75914.24,37571.46,C106823652,129319.19,93329.77,0,0
9,CASH_OUT,328931.94,C896113800,37571.46,0,C897693538,379566.39,698687.15,0,0
9,CASH_OUT,360515.11,C2046756250,0,0,C1116292004,1707466.52,3988329.02,0,0
9,CASH_OUT,241747.67,C727667801,0,0,C372624133,482440.14,1290642.54,0,0
9,CASH_OUT,19506.82,C347448001,0,0,C878506901,117193.99,139744.36,0,0
9,CASH_OUT,23302.93,C1833038083,0,0,C2045435399,113513.78,0,0,0
9,CASH_OUT,141193.77,C1813248740,0,0,C1428469551,986236.26,945015.31,0,0
9,CASH_OUT,28475.23,C1035962019,0,0,C978609035,1914022.8,1584725.54,0,0
9,CASH_OUT,66342.07,C77961343,0,0,C547709432,154259.1,0,0,0
9,CASH_OUT,112383.12,C1712240641,0,0,C2117999483,125432.8,875650.27,0,0
9,CASH_OUT,28361.87,C364489470,0,0,C137643455,347465.83,842465.78,0,0
9,CASH_OUT,72598.01,C1416805492,0,0,C1216552787,99906,293917.22,0,0
9,CASH_OUT,13422.78,C2084352229,0,0,C2112601563,34253,52072.31,0,0
9,PAYMENT,24654.27,C1877066195,164451,139796.73,M936867979,0,0,0,0
9,CASH_OUT,413293.14,C1988616985,128,0,C603459709,127088.67,4362014.11,0,0
9,PAYMENT,9128.15,C1873137332,327309,318180.85,M237725130,0,0,0,0
9,PAYMENT,5675.53,C36980644,921,0,M1273160656,0,0,0,0
9,CASH_OUT,78288.55,C183714934,18780,0,C1259229036,48297,0,0,0
9,PAYMENT,28846.86,C1596159447,121320.03,92473.17,M2131362032,0,0,0,0
9,PAYMENT,22431.61,C589988002,92473.17,70041.56,M862625861,0,0,0,0
9,PAYMENT,18874.09,C1998845490,41440,22565.91,M1484879270,0,0,0,0
9,CASH_OUT,104305.14,C802804100,31334,0,C1261940778,711236.14,1433218.58,0,0
9,PAYMENT,12967.56,C1230447794,4152,0,M565041612,0,0,0,0
9,CASH_OUT,239396.62,C1918022682,0,0,C265108079,4790864.44,5337009.75,0,0
9,CASH_IN,43734.03,C325455397,20732,64466.03,C1239276949,493722.51,508623.66,0,0
9,CASH_OUT,171706.83,C1675942479,14759,0,C869351651,11692,959356.97,0,0
9,CASH_OUT,451497.85,C751307846,0,0,C1242584406,533448.75,867351.35,0,0
9,CASH_OUT,123052.24,C1264426913,16479,0,C1872618824,52384.62,28067.51,0,0
9,CASH_IN,70337.61,C1760143305,58605,128942.61,C458582664,1.34E+07,1.61E+07,0,0
9,CASH_OUT,133368.73,C765079097,9374,0,C1031841806,0,0,0,0
9,CASH_OUT,281555.58,C1096592880,0,0,C1567808902,3431212.42,4356512.13,0,0
9,CASH_OUT,153715.94,C1717273325,0,0,C303246305,1172476.27,1467553.42,0,0
9,PAYMENT,22300.41,C1126807040,0,0,M1069458362,0,0,0,0
9,PAYMENT,5984.61,C464104080,0,0,M559882210,0,0,0,0
9,PAYMENT,12889.83,C793261183,0,0,M1705111903,0,0,0,0
9,PAYMENT,961.83,C864696913,0,0,M1794347981,0,0,0,0
9,PAYMENT,10497.95,C83274016,0,0,M1849134056,0,0,0,0
9,PAYMENT,1564.61,C202210509,0,0,M2048326522,0,0,0,0
9,PAYMENT,2344.47,C1259926193,0,0,M421681393,0,0,0,0
9,PAYMENT,21464.6,C2116985868,0,0,M867065240,0,0,0,0
9,PAYMENT,13708.79,C1068481574,0,0,M876711666,0,0,0,0
9,PAYMENT,10908.65,C1069826738,0,0,M2118617679,0,0,0,0
9,PAYMENT,7022.39,C1011566381,0,0,M71657544,0,0,0,0
9,PAYMENT,24778,C420047776,0,0,M1532927804,0,0,0,0
9,PAYMENT,5702.77,C1028315477,0,0,M308470172,0,0,0,0
9,PAYMENT,1682.9,C1088736283,0,0,M1869356100,0,0,0,0
9,PAYMENT,10403.07,C67625101,0,0,M32284560,0,0,0,0
9,PAYMENT,14611.53,C1728974754,0,0,M1754247483,0,0,0,0
9,PAYMENT,269.38,C1396127535,0,0,M910303942,0,0,0,0
9,PAYMENT,1112.64,C556161203,0,0,M875897797,0,0,0,0
9,PAYMENT,9242.38,C1590817827,0,0,M2032314669,0,0,0,0
9,PAYMENT,7336.24,C1783793018,0,0,M2003089662,0,0,0,0
9,PAYMENT,7261.31,C642071261,0,0,M1245873401,0,0,0,0
9,PAYMENT,15438.46,C876982686,1263,0,M1714703520,0,0,0,0
9,CASH_OUT,142290.33,C1764229481,0,0,C488011624,1001175.66,842525.13,0,0
9,CASH_OUT,372204.97,C932394489,0,0,C2013691076,1010602.76,3165481.91,0,0
9,CASH_OUT,15389.15,C784579540,0,0,C1053136158,53847,0,0,0
9,CASH_OUT,163984.57,C1784067040,0,0,C1602866718,209896.51,0,0,0
9,CASH_OUT,285484.69,C1138545802,0,0,C1815509870,611537.68,721907.53,0,0
9,CASH_OUT,289767.56,C1833831925,0,0,C247785956,343954.94,6845.06,0,0
9,CASH_OUT,137595.33,C1591740051,0,0,C1638556416,276428.08,207646.16,0,0
9,CASH_OUT,271802.57,C32925468,0,0,C1757533511,4798874.27,6052257.44,0,0
9,CASH_OUT,343926.68,C615226156,0,0,C1301616657,706311.68,1038987.88,0,0
9,CASH_OUT,30728.44,C966204393,0,0,C1685192392,318170.46,204948.01,0,0
9,CASH_OUT,310999.16,C1738364630,0,0,C1004116292,518316.76,238106.93,0,0
9,CASH_OUT,29815.03,C1440809918,0,0,C1379289710,1888584.7,3212032.09,0,0
9,CASH_OUT,191481.52,C770408661,0,0,C91866319,1455474.18,2354051.89,0,0
